Group,bout.nr,Focal,pot.partner,play,sex.focal,sex.partner,dyad,prev.aggression,z.rank.focal,z.rank.partner,z.ddsi,z.age.focal,z.age.partner
East,12541,ind9,ind21,0,M,F,Athos_Wandy,0,1.061618478,-0.360646335,-0.074068576,-0.068783729,0.128995096
East,12541,ind9,ind45,0,M,M,Athos_Willy,0,1.061618478,0.952149578,0.820477879,-0.068783729,-1.15248494
East,12541,ind9,ind38,0,M,F,Athos_Yeda_since2013,0,1.061618478,-1.454642929,-0.111250449,-0.068783729,-0.955458734
East,12541,ind9,ind22,0,M,F,Athos_Yeha,0,1.061618478,0.076952303,-0.756441917,-0.068783729,0.62183051
East,12542,ind45,ind9,1,M,M,Athos_Willy,0,0.429912101,1.608547534,0.820477879,-0.940906714,-0.363840318
East,12542,ind45,ind17,0,M,F,Chantal_Willy,0,0.429912101,0.51455094,-1.064572821,-0.940906714,0.523317407
East,12542,ind45,ind19,0,M,F,Elisa_Willy,0,0.429912101,-0.141847016,-0.785342438,-0.940906714,1.016152821
East,12542,ind45,ind11,0,M,F,Fatima_Willy,0,0.429912101,-1.23584361,0.468857351,-0.940906714,-0.856675732
East,12542,ind45,ind20,0,M,M,Fredy_Willy,0,0.429912101,1.170948897,2.096715136,-0.940906714,1.311962028
East,12542,ind45,ind12,0,M,F,Indira_Willy,0,0.429912101,-0.798244972,-0.104345215,-0.940906714,0.030481993
East,12542,ind45,ind13,0,M,F,Korie_Willy,0,0.429912101,-0.579445654,-0.805452872,-0.940906714,-0.06803111
East,12542,ind45,ind14,0,M,F,Pola_Willy,0,0.429912101,0.295751622,-0.569111195,-0.940906714,-0.166814112
East,12542,ind45,ind15,0,M,M,Poseidon_Willy,0,0.429912101,1.389748216,0.807494467,-0.940906714,-0.758162629
East,12542,ind45,ind44,0,M,M,Richelieu_Willy,0,0.429912101,0.733350259,-0.025516277,-0.940906714,-1.15248494
East,12542,ind45,ind37,0,M,F,Rwenzori_Willy,0,0.429912101,-1.017044291,-0.663269889,-0.940906714,1.016152821
East,12542,ind45,ind21,0,M,F,Wandy_Willy,0,0.429912101,-0.360646335,-0.601591233,-0.940906714,0.128995096
East,12542,ind45,ind38,0,M,F,Willy_Yeda_since2013,0,0.429912101,-1.454642929,-0.556807015,-0.940906714,-0.955458734
East,12542,ind45,ind22,0,M,F,Willy_Yeha,0,0.429912101,0.076952303,-0.985897561,-0.940906714,0.62183051
East,12544,ind45,ind9,0,M,M,Athos_Willy,0,0.429912101,1.608547534,0.820477879,-0.940906714,-0.363840318
East,12544,ind45,ind17,0,M,F,Chantal_Willy,0,0.429912101,0.51455094,-1.064572821,-0.940906714,0.523317407
East,12544,ind45,ind19,0,M,F,Elisa_Willy,0,0.429912101,-0.141847016,-0.785342438,-0.940906714,1.016152821
East,12544,ind45,ind11,0,M,F,Fatima_Willy,0,0.429912101,-1.23584361,0.468857351,-0.940906714,-0.856675732
East,12544,ind45,ind20,0,M,M,Fredy_Willy,0,0.429912101,1.170948897,2.096715136,-0.940906714,1.311962028
East,12544,ind45,ind12,1,M,F,Indira_Willy,0,0.429912101,-0.798244972,-0.104345215,-0.940906714,0.030481993
East,12544,ind45,ind13,0,M,F,Korie_Willy,0,0.429912101,-0.579445654,-0.805452872,-0.940906714,-0.06803111
East,12544,ind45,ind14,0,M,F,Pola_Willy,0,0.429912101,0.295751622,-0.569111195,-0.940906714,-0.166814112
East,12544,ind45,ind15,0,M,M,Poseidon_Willy,0,0.429912101,1.389748216,0.807494467,-0.940906714,-0.758162629
East,12544,ind45,ind44,0,M,M,Richelieu_Willy,0,0.429912101,0.733350259,-0.025516277,-0.940906714,-1.15248494
East,12544,ind45,ind37,0,M,F,Rwenzori_Willy,0,0.429912101,-1.017044291,-0.663269889,-0.940906714,1.016152821
East,12544,ind45,ind21,0,M,F,Wandy_Willy,0,0.429912101,-0.360646335,-0.601591233,-0.940906714,0.128995096
East,12544,ind45,ind38,0,M,F,Willy_Yeda_since2013,0,0.429912101,-1.454642929,-0.556807015,-0.940906714,-0.955458734
East,12544,ind45,ind22,0,M,F,Willy_Yeha,0,0.429912101,0.076952303,-0.985897561,-0.940906714,0.62183051
East,12546,ind45,ind9,0,M,M,Athos_Willy,0,0.429912101,1.608547534,0.820477879,-0.940906714,-0.363840318
East,12546,ind45,ind17,0,M,F,Chantal_Willy,0,0.429912101,0.51455094,-1.064572821,-0.940906714,0.523317407
East,12546,ind45,ind19,0,M,F,Elisa_Willy,0,0.429912101,-0.141847016,-0.785342438,-0.940906714,1.016152821
East,12546,ind45,ind11,0,M,F,Fatima_Willy,0,0.429912101,-1.23584361,0.468857351,-0.940906714,-0.856675732
East,12546,ind45,ind20,0,M,M,Fredy_Willy,0,0.429912101,1.170948897,2.096715136,-0.940906714,1.311962028
East,12546,ind45,ind12,1,M,F,Indira_Willy,0,0.429912101,-0.798244972,-0.104345215,-0.940906714,0.030481993
East,12546,ind45,ind13,0,M,F,Korie_Willy,0,0.429912101,-0.579445654,-0.805452872,-0.940906714,-0.06803111
East,12546,ind45,ind14,0,M,F,Pola_Willy,0,0.429912101,0.295751622,-0.569111195,-0.940906714,-0.166814112
East,12546,ind45,ind15,0,M,M,Poseidon_Willy,0,0.429912101,1.389748216,0.807494467,-0.940906714,-0.758162629
East,12546,ind45,ind44,0,M,M,Richelieu_Willy,0,0.429912101,0.733350259,-0.025516277,-0.940906714,-1.15248494
East,12546,ind45,ind37,0,M,F,Rwenzori_Willy,0,0.429912101,-1.017044291,-0.663269889,-0.940906714,1.016152821
East,12546,ind45,ind21,0,M,F,Wandy_Willy,0,0.429912101,-0.360646335,-0.601591233,-0.940906714,0.128995096
East,12546,ind45,ind38,0,M,F,Willy_Yeda_since2013,0,0.429912101,-1.454642929,-0.556807015,-0.940906714,-0.955458734
East,12546,ind45,ind22,0,M,F,Willy_Yeha,0,0.429912101,0.076952303,-0.985897561,-0.940906714,0.62183051
East,12547,ind9,ind17,0,M,F,Athos_Chantal,0,1.061618478,0.51455094,-1.130077425,-0.068783729,0.523317407
East,12547,ind9,ind19,0,M,F,Athos_Elisa,0,1.061618478,-0.141847016,-0.997269235,-0.068783729,1.016152821
East,12547,ind9,ind11,0,M,F,Athos_Fatima,0,1.061618478,-1.23584361,0.817371683,-0.068783729,-0.856675732
East,12547,ind9,ind20,0,M,M,Athos_Fredy,0,1.061618478,1.170948897,2.358317532,-0.068783729,1.311962028
East,12547,ind9,ind12,0,M,F,Athos_Indira,0,1.061618478,-0.798244972,0.995231875,-0.068783729,0.030481993
East,12547,ind9,ind13,0,M,F,Athos_Korie,0,1.061618478,-0.579445654,-0.695860292,-0.068783729,-0.06803111
East,12547,ind9,ind14,0,M,F,Athos_Pola,0,1.061618478,0.295751622,0.796650577,-0.068783729,-0.166814112
East,12547,ind9,ind15,0,M,M,Athos_Poseidon,0,1.061618478,1.389748216,0.762135031,-0.068783729,-0.758162629
East,12547,ind9,ind44,1,M,M,Athos_Richelieu,0,1.061618478,0.733350259,0.225877734,-0.068783729,-1.15248494
East,12547,ind9,ind37,0,M,F,Athos_Rwenzori,0,1.061618478,-1.017044291,-0.999886313,-0.068783729,1.016152821
East,12547,ind9,ind21,0,M,F,Athos_Wandy,0,1.061618478,-0.360646335,-0.074068576,-0.068783729,0.128995096
East,12547,ind9,ind45,0,M,M,Athos_Willy,0,1.061618478,0.952149578,0.820477879,-0.068783729,-1.15248494
East,12547,ind9,ind22,0,M,F,Athos_Yeha,0,1.061618478,0.076952303,-0.756441917,-0.068783729,0.62183051
East,12550,ind45,ind9,0,M,M,Athos_Willy,0,0.429912101,1.608547534,0.820477879,-0.940906714,-0.363840318
East,12550,ind45,ind11,1,M,F,Fatima_Willy,0,0.429912101,-1.23584361,0.468857351,-0.940906714,-0.856675732
East,12550,ind45,ind20,0,M,M,Fredy_Willy,0,0.429912101,1.170948897,2.096715136,-0.940906714,1.311962028
East,12550,ind45,ind15,0,M,M,Poseidon_Willy,0,0.429912101,1.389748216,0.807494467,-0.940906714,-0.758162629
East,12550,ind45,ind44,0,M,M,Richelieu_Willy,0,0.429912101,0.733350259,-0.025516277,-0.940906714,-1.15248494
East,12550,ind45,ind21,0,M,F,Wandy_Willy,0,0.429912101,-0.360646335,-0.601591233,-0.940906714,0.128995096
East,12558,ind12,ind9,0,F,M,Athos_Indira,0,-1.254638236,1.608547534,0.993997497,0.367576231,-0.363570419
East,12558,ind12,ind17,0,F,F,Chantal_Indira,0,-1.254638236,0.51455094,-0.564469224,0.367576231,0.523587305
East,12558,ind12,ind19,0,F,F,Elisa_Indira,0,-1.254638236,-0.141847016,-0.866170672,0.367576231,1.016422719
East,12558,ind12,ind11,0,F,F,Fatima_Indira,0,-1.254638236,-1.23584361,-0.384374376,0.367576231,-0.856405833
East,12558,ind12,ind20,0,F,M,Fredy_Indira,0,-1.254638236,1.170948897,2.036640739,0.367576231,1.312231927
East,12558,ind12,ind13,0,F,F,Indira_Korie,0,-1.254638236,-0.579445654,-1.105179468,0.367576231,-0.067761211
East,12558,ind12,ind14,0,F,F,Indira_Pola,0,-1.254638236,0.295751622,1.044633042,0.367576231,-0.166544213
East,12558,ind12,ind15,0,F,M,Indira_Poseidon,0,-1.254638236,1.389748216,-0.314288884,0.367576231,-0.75789273
East,12558,ind12,ind44,0,F,M,Indira_Richelieu,0,-1.254638236,0.733350259,-0.390400812,0.367576231,-1.152215041
East,12558,ind12,ind37,0,F,F,Indira_Rwenzori,0,-1.254638236,-1.017044291,-0.902257742,0.367576231,1.016422719
East,12558,ind12,ind21,0,F,F,Indira_Wandy,0,-1.254638236,-0.360646335,-0.998392455,0.367576231,0.129264995
East,12558,ind12,ind45,1,F,M,Indira_Willy,0,-1.254638236,0.952149578,-0.105695967,0.367576231,-1.152215041
East,12558,ind12,ind38,0,F,F,Indira_Yeda_since2013,0,-1.254638236,-1.454642929,-0.610886309,0.367576231,-0.955188835
East,12558,ind12,ind22,0,F,F,Indira_Yeha,0,-1.254638236,0.076952303,-1.089455649,0.367576231,0.622100408
East,12571,ind15,ind9,0,M,M,Athos_Poseidon,0,0.640480893,1.608547534,0.748479317,-0.503651351,-0.362760723
East,12571,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.640480893,0.51455094,-0.799766244,-0.503651351,0.524397002
East,12571,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.640480893,-0.141847016,-0.98097226,-0.503651351,1.017232416
East,12571,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.640480893,-1.23584361,-0.345199012,-0.503651351,-0.855596137
East,12571,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.640480893,1.389748216,1.825136363,-0.503651351,1.313041624
East,12571,ind15,ind12,0,M,F,Indira_Poseidon,0,0.640480893,-0.798244972,-0.325485929,-0.503651351,0.031561588
East,12571,ind15,ind13,0,M,F,Korie_Poseidon,0,0.640480893,-0.579445654,-0.907525033,-0.503651351,-0.066951515
East,12571,ind15,ind14,0,M,F,Pola_Poseidon,0,0.640480893,0.295751622,0.08831568,-0.503651351,-0.165734517
East,12571,ind15,ind44,1,M,M,Poseidon_Richelieu,0,0.640480893,0.733350259,0.25302457,-0.503651351,-1.151405345
East,12571,ind15,ind37,1,M,F,Poseidon_Rwenzori,0,0.640480893,-1.017044291,-0.847302395,-0.503651351,1.017232416
East,12571,ind15,ind21,0,M,F,Poseidon_Wandy,0,0.640480893,-0.360646335,-0.489459986,-0.503651351,0.130074691
East,12571,ind15,ind45,0,M,M,Poseidon_Willy,0,0.640480893,0.952149578,0.819638936,-0.503651351,-1.151405345
East,12571,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.640480893,-1.454642929,-0.737348447,-0.503651351,-0.954379139
East,12571,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.640480893,0.076952303,-0.937153884,-0.503651351,0.622910105
East,12574,ind19,ind9,0,F,M,Athos_Elisa,0,-0.62293186,1.608547534,-1.008826623,1.458476131,-0.362760723
East,12574,ind19,ind17,0,F,F,Chantal_Elisa,0,-0.62293186,0.51455094,-0.908288854,1.458476131,0.524397002
East,12574,ind19,ind11,0,F,F,Elisa_Fatima,0,-0.62293186,-1.23584361,-1.058909966,1.458476131,-0.855596137
East,12574,ind19,ind20,0,F,M,Elisa_Fredy,0,-0.62293186,1.389748216,0.373502274,1.458476131,1.313041624
East,12574,ind19,ind12,0,F,F,Elisa_Indira,0,-0.62293186,-0.798244972,-0.877489457,1.458476131,0.031561588
East,12574,ind19,ind13,0,F,F,Elisa_Korie,0,-0.62293186,-0.579445654,-1.061168812,1.458476131,-0.066951515
East,12574,ind19,ind14,0,F,F,Elisa_Pola,0,-0.62293186,0.295751622,-0.754068193,1.458476131,-0.165734517
East,12574,ind19,ind15,1,F,M,Elisa_Poseidon,0,-0.62293186,1.170948897,-0.98097226,1.458476131,-0.757083034
East,12574,ind19,ind44,0,F,M,Elisa_Richelieu,0,-0.62293186,0.733350259,-0.86640681,1.458476131,-1.151405345
East,12574,ind19,ind37,0,F,F,Elisa_Rwenzori,0,-0.62293186,-1.017044291,-0.904450358,1.458476131,1.017232416
East,12574,ind19,ind21,0,F,F,Elisa_Wandy,0,-0.62293186,-0.360646335,-0.695687094,1.458476131,0.130074691
East,12574,ind19,ind45,0,F,M,Elisa_Willy,0,-0.62293186,0.952149578,-0.800171645,1.458476131,-1.151405345
East,12574,ind19,ind38,0,F,F,Elisa_Yeda_since2013,0,-0.62293186,-1.454642929,-0.695951553,1.458476131,-0.954379139
East,12574,ind19,ind22,0,F,F,Elisa_Yeha,0,-0.62293186,0.076952303,-0.993765181,1.458476131,0.622910105
East,12586,ind20,ind9,0,M,M,Athos_Fredy,0,0.640480893,1.608547534,2.365828877,1.785895336,-0.362490824
East,12586,ind20,ind15,1,M,M,Fredy_Poseidon,0,0.640480893,1.389748216,1.836228153,1.785895336,-0.756813135
East,12586,ind20,ind37,0,M,F,Fredy_Rwenzori,0,0.640480893,-1.017044291,-0.875787767,1.785895336,1.017502315
East,12586,ind20,ind21,0,M,F,Fredy_Wandy,0,0.640480893,-0.360646335,0.397091533,1.785895336,0.13034459
East,12586,ind20,ind45,0,M,M,Fredy_Willy,0,0.640480893,0.952149578,2.172062121,1.785895336,-1.151135446
East,12586,ind20,ind38,0,M,F,Fredy_Yeda_since2013,0,0.640480893,-1.454642929,-1.374810012,1.785895336,-0.95410924
East,12590,ind45,ind11,0,M,F,Fatima_Willy,0,0.640480893,-1.23584361,0.441993373,-0.939115907,-0.855056339
East,12590,ind45,ind20,1,M,M,Fredy_Willy,0,0.640480893,0.952149578,2.180555813,-0.939115907,1.313581422
East,12590,ind45,ind44,0,M,M,Richelieu_Willy,0,0.640480893,0.733350259,-0.014974818,-0.939115907,-1.150865547
East,12595,ind45,ind9,0,M,M,Athos_Willy,0,0.640480893,1.608547534,0.801473336,-0.939115907,-0.362220925
East,12595,ind45,ind17,0,M,F,Chantal_Willy,0,0.640480893,0.51455094,-1.087351758,-0.939115907,0.5249368
East,12595,ind45,ind19,0,M,F,Elisa_Willy,0,0.640480893,-0.141847016,-0.764872171,-0.939115907,1.017772214
East,12595,ind45,ind11,0,M,F,Fatima_Willy,0,0.640480893,-1.23584361,0.441993373,-0.939115907,-0.855056339
East,12595,ind45,ind20,0,M,M,Fredy_Willy,0,0.640480893,0.952149578,2.180555813,-0.939115907,1.313581422
East,12595,ind45,ind12,0,M,F,Indira_Willy,0,0.640480893,-0.798244972,-0.093230994,-0.939115907,0.032101386
East,12595,ind45,ind13,0,M,F,Korie_Willy,0,0.640480893,-0.579445654,-0.691313067,-0.939115907,-0.066411717
East,12595,ind45,ind14,1,M,F,Pola_Willy,0,0.640480893,0.295751622,-0.557340531,-0.939115907,-0.165194719
East,12595,ind45,ind15,0,M,M,Poseidon_Willy,0,0.640480893,1.389748216,0.911379283,-0.939115907,-0.756543236
East,12595,ind45,ind44,0,M,M,Richelieu_Willy,0,0.640480893,0.733350259,-0.014974818,-0.939115907,-1.150865547
East,12595,ind45,ind37,0,M,F,Rwenzori_Willy,0,0.640480893,-1.017044291,-0.687123521,-0.939115907,1.017772214
East,12595,ind45,ind21,0,M,F,Wandy_Willy,0,0.640480893,-0.360646335,-0.527583097,-0.939115907,0.130614489
East,12595,ind45,ind38,0,M,F,Willy_Yeda_since2013,0,0.640480893,-1.454642929,-0.579182404,-0.939115907,-0.953839341
East,12595,ind45,ind22,0,M,F,Willy_Yeha,0,0.640480893,0.076952303,-0.958967526,-0.939115907,0.623449903
East,12598,ind45,ind9,0,M,M,Athos_Willy,0,0.640480893,1.608547534,0.801473336,-0.939115907,-0.362220925
East,12598,ind45,ind17,0,M,F,Chantal_Willy,0,0.640480893,0.51455094,-1.087351758,-0.939115907,0.5249368
East,12598,ind45,ind19,0,M,F,Elisa_Willy,0,0.640480893,-0.141847016,-0.764872171,-0.939115907,1.017772214
East,12598,ind45,ind11,0,M,F,Fatima_Willy,0,0.640480893,-1.23584361,0.441993373,-0.939115907,-0.855056339
East,12598,ind45,ind20,0,M,M,Fredy_Willy,0,0.640480893,0.952149578,2.180555813,-0.939115907,1.313581422
East,12598,ind45,ind12,1,M,F,Indira_Willy,0,0.640480893,-0.798244972,-0.093230994,-0.939115907,0.032101386
East,12598,ind45,ind13,0,M,F,Korie_Willy,0,0.640480893,-0.579445654,-0.691313067,-0.939115907,-0.066411717
East,12598,ind45,ind14,0,M,F,Pola_Willy,0,0.640480893,0.295751622,-0.557340531,-0.939115907,-0.165194719
East,12598,ind45,ind15,0,M,M,Poseidon_Willy,0,0.640480893,1.389748216,0.911379283,-0.939115907,-0.756543236
East,12598,ind45,ind44,0,M,M,Richelieu_Willy,0,0.640480893,0.733350259,-0.014974818,-0.939115907,-1.150865547
East,12598,ind45,ind37,0,M,F,Rwenzori_Willy,0,0.640480893,-1.017044291,-0.687123521,-0.939115907,1.017772214
East,12598,ind45,ind21,0,M,F,Wandy_Willy,0,0.640480893,-0.360646335,-0.527583097,-0.939115907,0.130614489
East,12598,ind45,ind38,0,M,F,Willy_Yeda_since2013,0,0.640480893,-1.454642929,-0.579182404,-0.939115907,-0.953839341
East,12598,ind45,ind22,0,M,F,Willy_Yeha,0,0.640480893,0.076952303,-0.958967526,-0.939115907,0.623449903
South,12600,ind46,ind40,0,F,F,Asanti_Havana,0,-1.848059378,-0.460100571,-0.827750757,-0.939115907,-0.756543236
South,12600,ind46,ind24,0,F,M,Havana_Ibrahim,0,-1.848059378,1.131167202,-0.329107531,-0.939115907,-0.913894302
South,12600,ind46,ind25,0,F,F,Havana_Isha,0,-1.848059378,0.017279761,-0.950052048,-0.939115907,2.003712941
South,12600,ind46,ind26,0,F,M,Havana_Jacobo,0,-1.848059378,1.608547534,-0.654237607,-0.939115907,-0.805934737
South,12600,ind46,ind27,0,F,F,Havana_Julia,0,-1.848059378,0.335533316,-0.564693627,-0.939115907,2.003712941
South,12600,ind46,ind28,0,F,M,Havana_Kuba,0,-1.848059378,1.29029398,-0.663422437,-0.939115907,-0.561676221
South,12600,ind46,ind29,0,F,F,Havana_Mbeli,0,-1.848059378,-0.141847016,-0.864437614,-0.939115907,-0.756543236
South,12600,ind46,ind41,0,F,F,Havana_Pemba,0,-1.848059378,-0.937480902,-0.702193598,-0.939115907,-0.855056339
South,12600,ind46,ind43,0,F,M,Havana_Shogun,0,-1.848059378,0.972040425,-0.61041205,-0.939115907,-1.101743945
South,12600,ind46,ind39,1,F,F,Havana_Uapaca,0,-1.848059378,-0.619227348,-0.8675951,-0.939115907,-1.052352444
South,12600,ind46,ind32,0,F,M,Havana_Woodstock,0,-1.848059378,1.449420757,-0.299920478,-0.939115907,-0.362220925
East,12605,ind20,ind9,0,M,M,Athos_Fredy,0,0.429912101,1.608547534,2.361716928,1.786193803,-0.362220925
East,12605,ind20,ind17,0,M,F,Chantal_Fredy,0,0.429912101,0.51455094,0.005147862,1.786193803,0.5249368
East,12605,ind20,ind19,0,M,F,Elisa_Fredy,0,0.429912101,-0.141847016,0.384323257,1.786193803,1.017772214
East,12605,ind20,ind11,0,M,F,Fatima_Fredy,0,0.429912101,-1.23584361,1.286241123,1.786193803,-0.855056339
East,12605,ind20,ind12,0,M,F,Fredy_Indira,0,0.429912101,-0.798244972,2.060297212,1.786193803,0.032101386
East,12605,ind20,ind13,0,M,F,Fredy_Korie,0,0.429912101,-0.579445654,0.243373977,1.786193803,-0.066411717
East,12605,ind20,ind14,1,M,F,Fredy_Pola,0,0.429912101,0.295751622,1.1937845,1.786193803,-0.165194719
East,12605,ind20,ind15,0,M,M,Fredy_Poseidon,0,0.429912101,1.389748216,1.853324765,1.786193803,-0.756543236
East,12605,ind20,ind44,0,M,M,Fredy_Richelieu,0,0.429912101,0.733350259,-0.340058178,1.786193803,-1.150865547
East,12605,ind20,ind37,0,M,F,Fredy_Rwenzori,0,0.429912101,-1.017044291,-0.882759634,1.786193803,1.017772214
East,12605,ind20,ind21,0,M,F,Fredy_Wandy,0,0.429912101,-0.360646335,0.442297216,1.786193803,0.130614489
East,12605,ind20,ind45,0,M,M,Fredy_Willy,0,0.429912101,1.170948897,2.180555813,1.786193803,-1.150865547
East,12605,ind20,ind38,0,M,F,Fredy_Yeda_since2013,0,0.429912101,-1.454642929,-1.380726423,1.786193803,-0.953839341
East,12605,ind20,ind22,0,M,F,Fredy_Yeha,0,0.429912101,0.076952303,0.645498709,1.786193803,0.623449903
East,12629,ind38,ind17,0,F,F,Chantal_Yeda_since2013,0,-1.886344613,0.51455094,-0.991610729,-0.720637459,0.525476598
East,12629,ind38,ind19,0,F,F,Elisa_Yeda_since2013,0,-1.886344613,-0.141847016,-0.705050588,-0.720637459,1.018312012
East,12629,ind38,ind11,0,F,F,Fatima_Yeda_since2013,0,-1.886344613,-1.23584361,-0.324612916,-0.720637459,-0.854516541
East,12629,ind38,ind20,0,F,M,Fredy_Yeda_since2013,0,-1.886344613,1.170948897,-1.382954654,-0.720637459,1.31412122
East,12629,ind38,ind12,0,F,F,Indira_Yeda_since2013,0,-1.886344613,-0.798244972,-0.597521599,-0.720637459,0.032641184
East,12629,ind38,ind13,0,F,F,Korie_Yeda_since2013,0,-1.886344613,-0.579445654,-1.025636552,-0.720637459,-0.065871919
East,12629,ind38,ind14,0,F,F,Pola_Yeda_since2013,0,-1.886344613,0.295751622,-0.802158814,-0.720637459,-0.164654921
East,12629,ind38,ind15,0,F,M,Poseidon_Yeda_since2013,0,-1.886344613,1.389748216,-0.745601075,-0.720637459,-0.756003438
East,12629,ind38,ind44,0,F,M,Richelieu_Yeda_since2013,0,-1.886344613,0.733350259,-0.106872701,-0.720637459,-1.150325749
East,12629,ind38,ind37,0,F,F,Rwenzori_Yeda_since2013,0,-1.886344613,-1.017044291,-0.775410932,-0.720637459,1.018312012
East,12629,ind38,ind21,0,F,F,Wandy_Yeda_since2013,0,-1.886344613,-0.360646335,-0.897224804,-0.720637459,0.131154287
East,12629,ind38,ind45,1,F,M,Willy_Yeda_since2013,0,-1.886344613,0.952149578,-0.581617757,-0.720637459,-1.150325749
East,12629,ind38,ind22,0,F,F,Yeda_since2013_Yeha,0,-1.886344613,0.076952303,-1.057880062,-0.720637459,0.623989701
South,12639,ind28,ind46,0,M,F,Havana_Kuba,0,0.755336598,-1.414861234,-0.651807762,-0.286665242,-1.15005585
South,12639,ind28,ind24,0,M,M,Ibrahim_Kuba,0,0.755336598,1.131167202,2.227732932,-0.286665242,-0.913084605
South,12639,ind28,ind25,0,M,F,Isha_Kuba,0,0.755336598,0.017279761,0.480854708,-0.286665242,2.004522638
South,12639,ind28,ind27,0,M,F,Julia_Kuba,0,0.755336598,0.335533316,0.209458587,-0.286665242,2.004522638
South,12639,ind28,ind35,0,M,F,Kinshasa_Kuba,0,0.755336598,-0.300973793,0.632649654,-0.286665242,0.032911083
South,12639,ind28,ind29,1,M,F,Kuba_Mbeli,0,0.755336598,-0.141847016,0.120587869,-0.286665242,-0.755733539
South,12639,ind28,ind47,0,M,F,Kuba_Raphia,0,0.755336598,-1.255734457,-0.862540845,-0.286665242,-1.051542747
South,12639,ind28,ind43,0,M,M,Kuba_Shogun,0,0.755336598,0.972040425,1.331312244,-0.286665242,-1.100934248
South,12639,ind28,ind30,0,M,F,Kuba_Sumatra,0,0.755336598,0.494660093,0.761528599,-0.286665242,2.497358051
South,12639,ind28,ind39,0,M,F,Kuba_Uapaca,0,0.755336598,-0.619227348,-0.304417977,-0.286665242,-1.051542747
South,12655,ind39,ind40,0,F,F,Asanti_Uapaca,0,-1.082354679,-0.460100571,-0.673038108,-0.82898128,-0.75546364
South,12655,ind39,ind46,0,F,F,Havana_Uapaca,0,-1.082354679,-1.414861234,-0.878088245,-0.82898128,-1.149785951
South,12655,ind39,ind24,0,F,M,Ibrahim_Uapaca,0,-1.082354679,1.131167202,0.241087747,-0.82898128,-0.912814706
South,12655,ind39,ind25,0,F,F,Isha_Uapaca,0,-1.082354679,0.017279761,-1.093878975,-0.82898128,2.004792536
South,12655,ind39,ind35,0,F,F,Kinshasa_Uapaca,0,-1.082354679,-0.300973793,-0.805388662,-0.82898128,0.033180982
